date,strategy,cost_bps,transaction_cost
2024-08-01,Turnover-Aware Max Sharpe γ=0.05,10.0,3.336015475538093e-18
2024-08-01,Turnover-Aware Max Sharpe γ=0.05,25.0,8.340038688845233e-18
2024-08-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2024-08-01,Turnover-Aware Max Sharpe γ=0.10,5.0,3.95516952522712e-19
2024-08-01,Turnover-Aware Max Sharpe γ=0.10,10.0,7.91033905045424e-19
2024-08-01,Turnover-Aware Max Sharpe γ=0.10,25.0,1.97758476261356e-18
2024-08-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2024-08-01,Turnover-Aware Max Sharpe γ=0.25,5.0,3.3306690738754697e-19
2024-08-01,Turnover-Aware Max Sharpe γ=0.25,10.0,6.661338147750939e-19
2024-08-01,Turnover-Aware Max Sharpe γ=0.25,25.0,1.6653345369377347e-18
2024-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2024-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,1.422473250300982e-19
2024-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,2.844946500601964e-19
2024-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,7.112366251504911e-19
2024-10-01,Maximum Sharpe,0.0,0.0
2024-10-01,Maximum Sharpe,5.0,7.216449660063515e-19
2024-10-01,Maximum Sharpe,10.0,1.443289932012703e-18
2024-10-01,Maximum Sharpe,25.0,3.608224830031758e-18
2024-10-01,Equal Weight,0.0,0.0
2024-10-01,Equal Weight,5.0,0.0
2024-10-01,Equal Weight,10.0,0.0
2024-10-01,Equal Weight,25.0,0.0
2024-10-01,Minimum Variance,0.0,0.0
2024-10-01,Minimum Variance,5.0,6.4411262975280895e-06
2024-10-01,Minimum Variance,10.0,1.2882252595056179e-05
2024-10-01,Minimum Variance,25.0,3.2205631487640446e-05
2024-10-01,SPY,0.0,0.0
2024-10-01,SPY,5.0,0.0
2024-10-01,SPY,10.0,0.0
2024-10-01,SPY,25.0,0.0
2024-10-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2024-10-01,Shrunk Max Sharpe λ=0.25,5.0,1.1304013768218779e-05
2024-10-01,Shrunk Max Sharpe λ=0.25,10.0,2.2608027536437558e-05
2024-10-01,Shrunk Max Sharpe λ=0.25,25.0,5.652006884109389e-05
2024-10-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2024-10-01,Shrunk Max Sharpe λ=0.50,5.0,8.490759949229063e-05
2024-10-01,Shrunk Max Sharpe λ=0.50,10.0,0.00016981519898458125
2024-10-01,Shrunk Max Sharpe λ=0.50,25.0,0.0004245379974614531
2024-10-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2024-10-01,Shrunk Max Sharpe λ=0.75,5.0,0.0001608803735327193
2024-10-01,Shrunk Max Sharpe λ=0.75,10.0,0.0003217607470654386
2024-10-01,Shrunk Max Sharpe λ=0.75,25.0,0.0008044018676635964
2024-10-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2024-10-01,Turnover-Aware Max Sharpe γ=0.05,5.0,1.8444681001874253e-18
2024-10-01,Turnover-Aware Max Sharpe γ=0.05,10.0,3.6889362003748506e-18
2024-10-01,Turnover-Aware Max Sharpe γ=0.05,25.0,9.222340500937127e-18
2024-10-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2024-10-01,Turnover-Aware Max Sharpe γ=0.10,5.0,6.765421556309546e-19
2024-10-01,Turnover-Aware Max Sharpe γ=0.10,10.0,1.3530843112619092e-18
2024-10-01,Turnover-Aware Max Sharpe γ=0.10,25.0,3.382710778154773e-18
2024-10-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2024-10-01,Turnover-Aware Max Sharpe γ=0.25,5.0,4.198030811863872e-19
2024-10-01,Turnover-Aware Max Sharpe γ=0.25,10.0,8.396061623727744e-19
2024-10-01,Turnover-Aware Max Sharpe γ=0.25,25.0,2.099015405931936e-18
2024-10-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2024-10-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,1.9081958235744878e-19
2024-10-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,3.8163916471489756e-19
2024-10-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,9.54097911787244e-19
2024-11-01,Maximum Sharpe,0.0,0.0
2024-11-01,Maximum Sharpe,5.0,2.2540914164540824e-06
2024-11-01,Maximum Sharpe,10.0,4.508182832908165e-06
2024-11-01,Maximum Sharpe,25.0,1.1270457082270412e-05
2024-11-01,Equal Weight,0.0,0.0
2024-11-01,Equal Weight,5.0,0.0
2024-11-01,Equal Weight,10.0,0.0
2024-11-01,Equal Weight,25.0,0.0
2024-11-01,Minimum Variance,0.0,0.0
2024-11-01,Minimum Variance,5.0,6.283373818875594e-07
2024-11-01,Minimum Variance,10.0,1.2566747637751188e-06
2024-11-01,Minimum Variance,25.0,3.141686909437797e-06
2024-11-01,SPY,0.0,0.0
2024-11-01,SPY,5.0,0.0
2024-11-01,SPY,10.0,0.0
2024-11-01,SPY,25.0,0.0
2024-11-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2024-11-01,Shrunk Max Sharpe λ=0.25,5.0,2.7685702986118383e-06
2024-11-01,Shrunk Max Sharpe λ=0.25,10.0,5.5371405972236765e-06
2024-11-01,Shrunk Max Sharpe λ=0.25,25.0,1.384285149305919e-05
2024-11-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2024-11-01,Shrunk Max Sharpe λ=0.50,5.0,4.990048185592913e-05
2024-11-01,Shrunk Max Sharpe λ=0.50,10.0,9.980096371185825e-05
2024-11-01,Shrunk Max Sharpe λ=0.50,25.0,0.0002495024092796456
2024-11-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2024-11-01,Shrunk Max Sharpe λ=0.75,5.0,0.00012355059995062227
2024-11-01,Shrunk Max Sharpe λ=0.75,10.0,0.00024710119990124454
2024-11-01,Shrunk Max Sharpe λ=0.75,25.0,0.0006177529997531114
2024-11-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2024-11-01,Turnover-Aware Max Sharpe γ=0.05,5.0,4.0939474033052636e-19
2024-11-01,Turnover-Aware Max Sharpe γ=0.05,10.0,8.187894806610527e-19
2024-11-01,Turnover-Aware Max Sharpe γ=0.05,25.0,2.0469737016526315e-18
2024-11-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2024-11-01,Turnover-Aware Max Sharpe γ=0.10,5.0,4.371503159461553e-19
2024-11-01,Turnover-Aware Max Sharpe γ=0.10,10.0,8.743006318923106e-19
2024-11-01,Turnover-Aware Max Sharpe γ=0.10,25.0,2.185751579730776e-18
2024-11-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2024-11-01,Turnover-Aware Max Sharpe γ=0.25,5.0,6.973588373426765e-19
2024-11-01,Turnover-Aware Max Sharpe γ=0.25,10.0,1.394717674685353e-18
2024-11-01,Turnover-Aware Max Sharpe γ=0.25,25.0,3.486794186713383e-18
2024-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2024-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,1.3183898417423734e-19
2024-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,2.6367796834847467e-19
2024-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,6.591949208711867e-19
2025-04-01,Maximum Sharpe,0.0,0.0
2025-04-01,Maximum Sharpe,5.0,7.036452477154632e-05
2025-04-01,Maximum Sharpe,10.0,0.00014072904954309264
2025-04-01,Maximum Sharpe,25.0,0.00035182262385773154
2025-04-01,Equal Weight,0.0,0.0
2025-04-01,Equal Weight,5.0,0.0
2025-04-01,Equal Weight,10.0,0.0
2025-04-01,Equal Weight,25.0,0.0
2025-04-01,Minimum Variance,0.0,0.0
2025-04-01,Minimum Variance,5.0,6.2216159367741365e-06
2025-04-01,Minimum Variance,10.0,1.2443231873548273e-05
2025-04-01,Minimum Variance,25.0,3.110807968387068e-05
2025-04-01,SPY,0.0,0.0
2025-04-01,SPY,5.0,0.0
2025-04-01,SPY,10.0,0.0
2025-04-01,SPY,25.0,0.0
2025-04-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2025-04-01,Shrunk Max Sharpe λ=0.25,5.0,9.763317815426283e-05
2025-04-01,Shrunk Max Sharpe λ=0.25,10.0,0.00019526635630852566
2025-04-01,Shrunk Max Sharpe λ=0.25,25.0,0.0004881658907713141
2025-04-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2025-04-01,Shrunk Max Sharpe λ=0.50,5.0,0.0001297001473685922
2025-04-01,Shrunk Max Sharpe λ=0.50,10.0,0.0002594002947371844
2025-04-01,Shrunk Max Sharpe λ=0.50,25.0,0.000648500736842961
2025-04-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2025-04-01,Shrunk Max Sharpe λ=0.75,5.0,0.00014360432637226767
2025-04-01,Shrunk Max Sharpe λ=0.75,10.0,0.00028720865274453535
2025-04-01,Shrunk Max Sharpe λ=0.75,25.0,0.0007180216318613383
2025-04-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2025-04-01,Turnover-Aware Max Sharpe γ=0.05,5.0,3.5037103303867085e-05
2025-04-01,Turnover-Aware Max Sharpe γ=0.05,10.0,7.007420660773417e-05
2025-04-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.00017518551651933542
2025-04-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2025-04-01,Turnover-Aware Max Sharpe γ=0.10,5.0,4.371503159461554e-19
2025-04-01,Turnover-Aware Max Sharpe γ=0.10,10.0,8.743006318923108e-19
2025-04-01,Turnover-Aware Max Sharpe γ=0.10,25.0,2.185751579730777e-18
2025-04-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2025-04-01,Turnover-Aware Max Sharpe γ=0.25,5.0,3.7123082385903666e-19
2025-04-01,Turnover-Aware Max Sharpe γ=0.25,10.0,7.424616477180733e-19
2025-04-01,Turnover-Aware Max Sharpe γ=0.25,25.0,1.8561541192951833e-18
2025-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2025-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,7.891768146075176e-05
2025-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.00015783536292150353
2025-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.00039458840730375883
2025-05-01,Maximum Sharpe,0.0,0.0
2025-05-01,Maximum Sharpe,5.0,0.0001615847299865076
2025-05-01,Maximum Sharpe,10.0,0.0003231694599730152
2025-05-01,Maximum Sharpe,25.0,0.0008079236499325379
2025-05-01,Equal Weight,0.0,0.0
2025-05-01,Equal Weight,5.0,0.0
2025-05-01,Equal Weight,10.0,0.0
2025-05-01,Equal Weight,25.0,0.0
2025-05-01,Minimum Variance,0.0,0.0
2025-05-01,Minimum Variance,5.0,9.261857436680966e-06
2025-05-01,Minimum Variance,10.0,1.852371487336193e-05
2025-05-01,Minimum Variance,25.0,4.630928718340483e-05
2025-05-01,SPY,0.0,0.0
2025-05-01,SPY,5.0,0.0
2025-05-01,SPY,10.0,0.0
2025-05-01,SPY,25.0,0.0
2025-05-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2025-05-01,Shrunk Max Sharpe λ=0.25,5.0,0.00010765173938234821
2025-05-01,Shrunk Max Sharpe λ=0.25,10.0,0.00021530347876469642
2025-05-01,Shrunk Max Sharpe λ=0.25,25.0,0.000538258696911741
2025-05-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2025-05-01,Shrunk Max Sharpe λ=0.50,5.0,7.150881194338385e-05
2025-05-01,Shrunk Max Sharpe λ=0.50,10.0,0.0001430176238867677
2025-05-01,Shrunk Max Sharpe λ=0.50,25.0,0.00035754405971691924
2025-05-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2025-05-01,Shrunk Max Sharpe λ=0.75,5.0,5.443165621418541e-05
2025-05-01,Shrunk Max Sharpe λ=0.75,10.0,0.00010886331242837082
2025-05-01,Shrunk Max Sharpe λ=0.75,25.0,0.00027215828107092705
2025-05-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2025-05-01,Turnover-Aware Max Sharpe γ=0.05,5.0,6.473772649362608e-05
2025-05-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.00012947545298725216
2025-05-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.0003236886324681304
2025-05-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2025-05-01,Turnover-Aware Max Sharpe γ=0.10,5.0,3.6761020906783584e-05
2025-05-01,Turnover-Aware Max Sharpe γ=0.10,10.0,7.352204181356717e-05
2025-05-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.00018380510453391792
2025-05-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2025-05-01,Turnover-Aware Max Sharpe γ=0.25,5.0,4.40619762898109e-19
2025-05-01,Turnover-Aware Max Sharpe γ=0.25,10.0,8.81239525796218e-19
2025-05-01,Turnover-Aware Max Sharpe γ=0.25,25.0,2.203098814490545e-18
2025-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2025-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,7.770696278481748e-05
2025-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.00015541392556963496
2025-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.0003885348139240874
2025-07-01,Maximum Sharpe,0.0,0.0
2025-07-01,Maximum Sharpe,5.0,8.851668593233427e-05
2025-07-01,Maximum Sharpe,10.0,0.00017703337186466853
2025-07-01,Maximum Sharpe,25.0,0.00044258342966167134
2025-07-01,Equal Weight,0.0,0.0
2025-07-01,Equal Weight,5.0,0.0
2025-07-01,Equal Weight,10.0,0.0
2025-07-01,Equal Weight,25.0,0.0
2025-07-01,Minimum Variance,0.0,0.0
2025-07-01,Minimum Variance,5.0,1.4041700345804223e-05
2025-07-01,Minimum Variance,10.0,2.8083400691608445e-05
2025-07-01,Minimum Variance,25.0,7.020850172902111e-05
2025-07-01,SPY,0.0,0.0
2025-07-01,SPY,5.0,0.0
2025-07-01,SPY,10.0,0.0
2025-07-01,SPY,25.0,0.0
2025-07-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2025-07-01,Shrunk Max Sharpe λ=0.25,5.0,4.9436588915610504e-05
2025-07-01,Shrunk Max Sharpe λ=0.25,10.0,9.887317783122101e-05
2025-07-01,Shrunk Max Sharpe λ=0.25,25.0,0.00024718294457805253
2025-07-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2025-07-01,Shrunk Max Sharpe λ=0.50,5.0,1.472927783536236e-05
2025-07-01,Shrunk Max Sharpe λ=0.50,10.0,2.945855567072472e-05
2025-07-01,Shrunk Max Sharpe λ=0.50,25.0,7.36463891768118e-05
2025-07-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2025-07-01,Shrunk Max Sharpe λ=0.75,5.0,9.731670261248603e-06
2025-07-01,Shrunk Max Sharpe λ=0.75,10.0,1.9463340522497207e-05
2025-07-01,Shrunk Max Sharpe λ=0.75,25.0,4.865835130624302e-05
2025-07-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2025-07-01,Turnover-Aware Max Sharpe γ=0.05,5.0,3.503710330386535e-05
2025-07-01,Turnover-Aware Max Sharpe γ=0.05,10.0,7.00742066077307e-05
2025-07-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.00017518551651932675
2025-07-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2025-07-01,Turnover-Aware Max Sharpe γ=0.10,5.0,7.395069496915248e-19
2025-07-01,Turnover-Aware Max Sharpe γ=0.10,10.0,1.4790138993830496e-18
2025-07-01,Turnover-Aware Max Sharpe γ=0.10,25.0,3.697534748457624e-18
2025-07-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2025-07-01,Turnover-Aware Max Sharpe γ=0.25,5.0,5.724587470723464e-19
2025-07-01,Turnover-Aware Max Sharpe γ=0.25,10.0,1.1449174941446927e-18
2025-07-01,Turnover-Aware Max Sharpe γ=0.25,25.0,2.862293735361732e-18
2025-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2025-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,1.273831504796311e-05
2025-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,2.547663009592622e-05
2025-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,6.369157523981555e-05
2025-08-01,Maximum Sharpe,0.0,0.0
2025-08-01,Maximum Sharpe,5.0,1.605245741918747e-05
2025-08-01,Maximum Sharpe,10.0,3.210491483837494e-05
2025-08-01,Maximum Sharpe,25.0,8.026228709593734e-05
2025-08-01,Equal Weight,0.0,0.0
2025-08-01,Equal Weight,5.0,0.0
2025-08-01,Equal Weight,10.0,0.0
2025-08-01,Equal Weight,25.0,0.0
2025-08-01,Minimum Variance,0.0,0.0
2025-08-01,Minimum Variance,5.0,3.4454058373884607e-06
2025-08-01,Minimum Variance,10.0,6.8908116747769214e-06
2025-08-01,Minimum Variance,25.0,1.7227029186942305e-05
2025-08-01,SPY,0.0,0.0
2025-08-01,SPY,5.0,0.0
2025-08-01,SPY,10.0,0.0
2025-08-01,SPY,25.0,0.0
2025-08-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2025-08-01,Shrunk Max Sharpe λ=0.25,5.0,1.050151566017572e-05
2025-08-01,Shrunk Max Sharpe λ=0.25,10.0,2.100303132035144e-05
2025-08-01,Shrunk Max Sharpe λ=0.25,25.0,5.25075783008786e-05
2025-08-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2025-08-01,Shrunk Max Sharpe λ=0.50,5.0,9.548255749996548e-06
2025-08-01,Shrunk Max Sharpe λ=0.50,10.0,1.9096511499993096e-05
2025-08-01,Shrunk Max Sharpe λ=0.50,25.0,4.774127874998274e-05
2025-08-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2025-08-01,Shrunk Max Sharpe λ=0.75,5.0,1.946218521568107e-05
2025-08-01,Shrunk Max Sharpe λ=0.75,10.0,3.892437043136214e-05
2025-08-01,Shrunk Max Sharpe λ=0.75,25.0,9.731092607840536e-05
2025-08-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2025-08-01,Turnover-Aware Max Sharpe γ=0.05,5.0,2.8060997663745063e-05
2025-08-01,Turnover-Aware Max Sharpe γ=0.05,10.0,5.6121995327490126e-05
2025-08-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.0001403049883187253
2025-08-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2025-08-01,Turnover-Aware Max Sharpe γ=0.10,5.0,5.056308479540193e-18
2025-08-01,Turnover-Aware Max Sharpe γ=0.10,10.0,1.0112616959080386e-17
2025-08-01,Turnover-Aware Max Sharpe γ=0.10,25.0,2.5281542397700968e-17
2025-08-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2025-08-01,Turnover-Aware Max Sharpe γ=0.25,5.0,4.683753385137379e-19
2025-08-01,Turnover-Aware Max Sharpe γ=0.25,10.0,9.367506770274759e-19
2025-08-01,Turnover-Aware Max Sharpe γ=0.25,25.0,2.3418766925686897e-18
2025-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2025-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,3.4549048135011137e-06
2025-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,6.9098096270022275e-06
2025-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,1.727452406750557e-05
2025-10-01,Maximum Sharpe,0.0,0.0
2025-10-01,Maximum Sharpe,5.0,9.317383353829573e-05
2025-10-01,Maximum Sharpe,10.0,0.00018634766707659146
2025-10-01,Maximum Sharpe,25.0,0.00046586916769147864
2025-10-01,Equal Weight,0.0,0.0
2025-10-01,Equal Weight,5.0,0.0
2025-10-01,Equal Weight,10.0,0.0
2025-10-01,Equal Weight,25.0,0.0
2025-10-01,Minimum Variance,0.0,0.0
2025-10-01,Minimum Variance,5.0,1.1843541780534559e-05
2025-10-01,Minimum Variance,10.0,2.3687083561069118e-05
2025-10-01,Minimum Variance,25.0,5.921770890267279e-05
2025-10-01,SPY,0.0,0.0
2025-10-01,SPY,5.0,0.0
2025-10-01,SPY,10.0,0.0
2025-10-01,SPY,25.0,0.0
2025-10-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2025-10-01,Shrunk Max Sharpe λ=0.25,5.0,6.693088544583236e-05
2025-10-01,Shrunk Max Sharpe λ=0.25,10.0,0.00013386177089166472
2025-10-01,Shrunk Max Sharpe λ=0.25,25.0,0.00033465442722916186
2025-10-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2025-10-01,Shrunk Max Sharpe λ=0.50,5.0,3.7291627416859866e-05
2025-10-01,Shrunk Max Sharpe λ=0.50,10.0,7.458325483371973e-05
2025-10-01,Shrunk Max Sharpe λ=0.50,25.0,0.00018645813708429934
2025-10-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2025-10-01,Shrunk Max Sharpe λ=0.75,5.0,6.145083175581283e-05
2025-10-01,Shrunk Max Sharpe λ=0.75,10.0,0.00012290166351162566
2025-10-01,Shrunk Max Sharpe λ=0.75,25.0,0.00030725415877906414
2025-10-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2025-10-01,Turnover-Aware Max Sharpe γ=0.05,5.0,7.3559927788042e-05
2025-10-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.000147119855576084
2025-10-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.00036779963894020996
2025-10-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2025-10-01,Turnover-Aware Max Sharpe γ=0.10,5.0,5.7020394702998685e-05
2025-10-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.00011404078940599737
2025-10-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.0002851019735149934
2025-10-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2025-10-01,Turnover-Aware Max Sharpe γ=0.25,5.0,6.504507697018984e-05
2025-10-01,Turnover-Aware Max Sharpe γ=0.25,10.0,0.00013009015394037967
2025-10-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.0003252253848509492
2025-10-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2025-10-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,3.111524125017737e-05
2025-10-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,6.223048250035474e-05
2025-10-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.00015557620625088683
2025-12-01,Maximum Sharpe,0.0,0.0
2025-12-01,Maximum Sharpe,5.0,0.00013908839042787514
2025-12-01,Maximum Sharpe,10.0,0.0002781767808557503
2025-12-01,Maximum Sharpe,25.0,0.0006954419521393757
2025-12-01,Equal Weight,0.0,0.0
2025-12-01,Equal Weight,5.0,0.0
2025-12-01,Equal Weight,10.0,0.0
2025-12-01,Equal Weight,25.0,0.0
2025-12-01,Minimum Variance,0.0,0.0
2025-12-01,Minimum Variance,5.0,2.0709951348744267e-05
2025-12-01,Minimum Variance,10.0,4.1419902697488533e-05
2025-12-01,Minimum Variance,25.0,0.00010354975674372134
2025-12-01,SPY,0.0,0.0
2025-12-01,SPY,5.0,0.0
2025-12-01,SPY,10.0,0.0
2025-12-01,SPY,25.0,0.0
2025-12-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2025-12-01,Shrunk Max Sharpe λ=0.25,5.0,8.816830101100991e-05
2025-12-01,Shrunk Max Sharpe λ=0.25,10.0,0.00017633660202201983
2025-12-01,Shrunk Max Sharpe λ=0.25,25.0,0.0004408415050550495
2025-12-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2025-12-01,Shrunk Max Sharpe λ=0.50,5.0,2.1761670099106673e-05
2025-12-01,Shrunk Max Sharpe λ=0.50,10.0,4.3523340198213346e-05
2025-12-01,Shrunk Max Sharpe λ=0.50,25.0,0.00010880835049553336
2025-12-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2025-12-01,Shrunk Max Sharpe λ=0.75,5.0,9.499652260175763e-06
2025-12-01,Shrunk Max Sharpe λ=0.75,10.0,1.8999304520351527e-05
2025-12-01,Shrunk Max Sharpe λ=0.75,25.0,4.749826130087882e-05
2025-12-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2025-12-01,Turnover-Aware Max Sharpe γ=0.05,5.0,0.00010818624855492207
2025-12-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.00021637249710984414
2025-12-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.0005409312427746103
2025-12-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2025-12-01,Turnover-Aware Max Sharpe γ=0.10,5.0,7.651643413168025e-05
2025-12-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.0001530328682633605
2025-12-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.0003825821706584013
2025-12-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2025-12-01,Turnover-Aware Max Sharpe γ=0.25,5.0,5.3343918685260956e-05
2025-12-01,Turnover-Aware Max Sharpe γ=0.25,10.0,0.00010668783737052191
2025-12-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.0002667195934263048
2025-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2025-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,1.2977900004651489e-18
2025-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,2.5955800009302978e-18
2025-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,6.488950002325744e-18
2026-04-01,Maximum Sharpe,0.0,0.0
2026-04-01,Maximum Sharpe,5.0,0.00010379884076844953
2026-04-01,Maximum Sharpe,10.0,0.00020759768153689906
2026-04-01,Maximum Sharpe,25.0,0.0005189942038422476
2026-04-01,Equal Weight,0.0,0.0
2026-04-01,Equal Weight,5.0,0.0
2026-04-01,Equal Weight,10.0,0.0
2026-04-01,Equal Weight,25.0,0.0
2026-04-01,Minimum Variance,0.0,0.0
2026-04-01,Minimum Variance,5.0,3.3164417654551524e-05
2026-04-01,Minimum Variance,10.0,6.632883530910305e-05
2026-04-01,Minimum Variance,25.0,0.00016582208827275763
2026-04-01,SPY,0.0,0.0
2026-04-01,SPY,5.0,0.0
2026-04-01,SPY,10.0,0.0
2026-04-01,SPY,25.0,0.0
2026-04-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2026-04-01,Shrunk Max Sharpe λ=0.25,5.0,8.157502989238108e-05
2026-04-01,Shrunk Max Sharpe λ=0.25,10.0,0.00016315005978476216
2026-04-01,Shrunk Max Sharpe λ=0.25,25.0,0.0004078751494619054
2026-04-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2026-04-01,Shrunk Max Sharpe λ=0.50,5.0,4.748924940082921e-05
2026-04-01,Shrunk Max Sharpe λ=0.50,10.0,9.497849880165842e-05
2026-04-01,Shrunk Max Sharpe λ=0.50,25.0,0.00023744624700414605
2026-04-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2026-04-01,Shrunk Max Sharpe λ=0.75,5.0,2.1599769738678176e-05
2026-04-01,Shrunk Max Sharpe λ=0.75,10.0,4.319953947735635e-05
2026-04-01,Shrunk Max Sharpe λ=0.75,25.0,0.00010799884869339088
