date,strategy,rolling_12m_return,rolling_12m_volatility,rolling_12m_sharpe
2020-01-03,Equal Weight,0.24143297666660435,0.067910110766731,3.2606775952290725
2020-01-06,Equal Weight,0.22368711018604048,0.06619542777281585,3.077057087463791
2020-01-07,Equal Weight,0.21433040941894088,0.06614109856321165,2.938118864675608
2020-01-08,Equal Weight,0.20838867481221057,0.06594095686033027,2.856929650129845
2020-01-09,Equal Weight,0.2048269205868849,0.06578045362817761,2.8097544238842516
2020-01-10,Equal Weight,0.20472190310499339,0.06577873854627117,2.8082311577783337
2020-01-13,Equal Weight,0.210152595881695,0.06587191043155763,2.88670230809941
2020-01-14,Equal Weight,0.21538683859952812,0.06566198376601957,2.975646293230663
2020-01-15,Equal Weight,0.21180702714999167,0.06551292238947035,2.9277739437375505
2020-01-16,Equal Weight,0.2125975483685385,0.0655459408351072,2.938359659113794
2020-01-17,Equal Weight,0.20907245145482967,0.0654824899219729,2.8873741924004888
2020-01-21,Equal Weight,0.20300907046276162,0.06545508073347982,2.7959490449326383
2020-01-22,Equal Weight,0.21268842969212054,0.06499601926002015,2.9646189395270484
2020-01-23,Equal Weight,0.21227164067419513,0.06499261086947025,2.9583615445200273
2020-01-24,Equal Weight,0.20451499335521373,0.06500894122301357,2.8383017764007867
2020-01-27,Equal Weight,0.18589870575854284,0.06516125009223726,2.5459718087622534
2020-01-28,Equal Weight,0.19351533524171383,0.0651244364071563,2.66436601703392
2020-01-29,Equal Weight,0.19413905529545672,0.06513241140148333,2.6736159701203825
2020-01-30,Equal Weight,0.18098337075637683,0.06440216142216468,2.4996578872735276
2020-01-31,Equal Weight,0.1629475863216554,0.06466591369454477,2.2105554248700656
2020-02-03,Equal Weight,0.17168154351171583,0.06464181940888974,2.34649248580488
2020-02-04,Equal Weight,0.17630013415472212,0.06491827757307321,2.407644503179984
2020-02-05,Equal Weight,0.17363334011383125,0.06478957351500507,2.371266421104782
2020-02-06,Equal Weight,0.1812919047849053,0.06466662310796839,2.4942063932364285
2020-02-07,Equal Weight,0.18276370646315265,0.0645997966744797,2.519569949783648
2020-02-10,Equal Weight,0.18823904736140085,0.06476954762961375,2.5975022756601605
2020-02-11,Equal Weight,0.19182526222845864,0.06477836663784535,2.6525099527297047
2020-02-12,Equal Weight,0.1898982653428436,0.0646818711745914,2.6266751758657185
2020-02-13,Equal Weight,0.19033493630783527,0.0646744696938648,2.633727607108524
2020-02-14,Equal Weight,0.19025481786350196,0.06467274122108807,2.632559168653058
2020-02-18,Equal Weight,0.18388422418189565,0.06446486893747164,2.542225352864005
2020-02-19,Equal Weight,0.18187246123860867,0.06440466193296597,2.513365591563693
2020-02-20,Equal Weight,0.18121647762316018,0.06441012991468438,2.50296774492929
2020-02-21,Equal Weight,0.18400694615270563,0.06428074305188253,2.5514164641863535
2020-02-24,Equal Weight,0.1580450543842291,0.06621903699041348,2.0846732398753227
2020-02-25,Equal Weight,0.13965013772481383,0.06810620564010414,1.7568169684431545
2020-02-26,Equal Weight,0.13740715451038188,0.06814165493115593,1.7229865436787424
2020-02-27,Equal Weight,0.11633881898934706,0.07182124546678137,1.3413693728536844
2020-02-28,Equal Weight,0.11469169877931495,0.07191200007938787,1.316771869434576
2020-03-02,Equal Weight,0.13767527087968712,0.07453815710067684,1.5787252523663289
2020-03-03,Equal Weight,0.13442490389632678,0.07461189767520394,1.5336013083923214
2020-03-04,Equal Weight,0.154296772827754,0.07681736318135607,1.748260644025184
2020-03-05,Equal Weight,0.14596456758126086,0.07755768059492989,1.62414046700483
2020-03-06,Equal Weight,0.14758641686375484,0.07746831202155137,1.646949746733359
2020-03-09,Equal Weight,0.0945577381436693,0.0900886710592409,0.8276039291848505
2020-03-10,Equal Weight,0.10180254974688974,0.09095398433965635,0.899383906497249
2020-03-11,Equal Weight,0.05413463868842405,0.0993294036428097,0.3436508972828712
2020-03-12,Equal Weight,-0.022117226252331035,0.12102455632547224,-0.34800562407405045
2020-03-13,Equal Weight,0.024323434959576895,0.12877657457656724,0.03357314770790313
2020-03-16,Equal Weight,-0.052957478637357336,0.14659394000059325,-0.4976841378099401
2020-03-17,Equal Weight,-0.03294838335559158,0.14842913128421278,-0.3567250100939133
2020-03-18,Equal Weight,-0.08475014501171563,0.15783410982184015,-0.6636724161206687
2020-03-19,Equal Weight,-0.08404102650411172,0.15785154917572586,-0.6591067813233155
2020-03-20,Equal Weight,-0.09199230885464971,0.1577532976995678,-0.7099205562595129
2020-03-23,Equal Weight,-0.07809829929070922,0.15752930067004545,-0.6227304944124775
2020-03-24,Equal Weight,-0.029120191318189326,0.16703031856500392,-0.2940794925148455
2020-03-25,Equal Weight,-0.015421209628338373,0.16790990172031134,-0.21095366780298475
2020-03-26,Equal Weight,0.02087131278306642,0.17145217036683957,0.005081958316434002
2020-03-27,Equal Weight,0.002647239462653994,0.17219327631677692,-0.10077490195042717
2020-03-30,Equal Weight,0.01583807853389807,0.17290859483786022,-0.024070067020119188
2020-03-31,Equal Weight,0.0024685513883768717,0.17314590242841574,-0.10125246029932017
2020-04-01,Equal Weight,-0.028550750837241123,0.17565407692674312,-0.2763997949076315
2020-04-02,Equal Weight,-0.0164841800750003,0.17617286985551842,-0.2070930677630525
2020-04-03,Equal Weight,-0.02905556491853567,0.17650884459348362,-0.2779212850863946
2020-04-06,Equal Weight,0.009470714261429425,0.1818188772181142,-0.057910850070531435
2020-04-07,Equal Weight,0.010480294189435746,0.18181798243989788,-0.05235843937335025
2020-04-08,Equal Weight,0.03172863581073604,0.18275655292200732,0.06417628053939778
2020-04-09,Equal Weight,0.04853975048519077,0.18394536465399075,0.15515340948588338
2020-04-13,Equal Weight,0.04432802596956131,0.18408053872053687,0.13215968476980108
2020-04-14,Equal Weight,0.05950387166040372,0.18479818928112116,0.2137676338392532
2020-04-15,Equal Weight,0.046788875750937375,0.18529150422689047,0.14457692414291293
2020-04-16,Equal Weight,0.05161645177534613,0.18526922842286017,0.17065139227105997
2020-04-17,Equal Weight,0.06654513008493224,0.1856914035851762,0.2506585075360373
2020-04-20,Equal Weight,0.05485431776162053,0.18594068382849058,0.18744858330073544
2020-04-21,Equal Weight,0.04158187738729979,0.1865578853334556,0.11568461632551263
2020-04-22,Equal Weight,0.048852715444091865,0.18690864661083278,0.15436800794008654
2020-04-23,Equal Weight,0.04987877589455314,0.18691137236913188,0.15985531279255413
2020-04-24,Equal Weight,0.05727410934297561,0.18699069627987855,0.19933670543258225
2020-04-27,Equal Weight,0.06188145911884635,0.18714630171758617,0.2237899372547993
2020-04-28,Equal Weight,0.06561524633831661,0.1871504497335551,0.24373570249635385
2020-04-29,Equal Weight,0.0846230561809489,0.1880447741745608,0.3436578148189309
2020-04-30,Equal Weight,0.07327439855891171,0.18855458047549398,0.2825409938308853
2020-05-01,Equal Weight,0.05622110728270946,0.18937717594146325,0.19126437545940303
2020-05-04,Equal Weight,0.04933613428218009,0.18918568806050742,0.15506529369598765
2020-05-05,Equal Weight,0.05698787116547721,0.18917529108174383,0.1955216823189373
2020-05-06,Equal Weight,0.058857052895108675,0.18909061071090574,0.2054943539979143
2020-05-07,Equal Weight,0.07360557684702362,0.18941615619134386,0.2830042480266176
2020-05-08,Equal Weight,0.08688082568566347,0.1896652366475054,0.35262564119729595
2020-05-11,Equal Weight,0.07854423415650613,0.18970094960163839,0.30861328991470954
2020-05-12,Equal Weight,0.08007684389513958,0.18961001259605792,0.31684425876351957
2020-05-13,Equal Weight,0.06581826885063746,0.1897061217833137,0.24152235267859223
2020-05-14,Equal Weight,0.06643252602473182,0.18972042971508113,0.244741834574502
2020-05-15,Equal Weight,0.06617687985729725,0.18971862753042365,0.2433966577683166
2020-05-18,Equal Weight,0.0962211912637434,0.19082299399384162,0.39943399727919193
2020-05-19,Equal Weight,0.09716033301471705,0.19079636272500552,0.40441197050453265
2020-05-20,Equal Weight,0.10481416636188734,0.1911178503926221,0.4437794072487197
2020-05-21,Equal Weight,0.10066278090355585,0.191189264798612,0.42190015735727354
2020-05-22,Equal Weight,0.10669370178793702,0.19113791694903487,0.45356621633086586
2020-05-26,Equal Weight,0.11387333639008168,0.19133391505632355,0.49062570199563366
2020-05-27,Equal Weight,0.12731472917153153,0.19149902954083955,0.560393070548931
2020-05-28,Equal Weight,0.12879631060033048,0.19147700963945283,0.5681951624646303
2020-05-29,Equal Weight,0.12868549469401525,0.19147513332519744,0.5676219820639896
2020-06-01,Equal Weight,0.13889762824865226,0.19162301920401753,0.6204767503535894
2020-06-02,Equal Weight,0.14238165295593297,0.1916787132954494,0.6384728426640498
2020-06-03,Equal Weight,0.1437843208050995,0.1917244612672001,0.6456365556431808
2020-06-04,Equal Weight,0.13517492291765376,0.1917977963070601,0.6005018052098139
2020-06-05,Equal Weight,0.14783384857938353,0.1922445679585173,0.6649542816053333
2020-06-08,Equal Weight,0.1499847088807187,0.19232992049425965,0.675842367878472
2020-06-09,Equal Weight,0.14576010214328772,0.19236914083525208,0.6537436389082313
2020-06-10,Equal Weight,0.14400849956236095,0.19236615585848732,0.6446482179203438
2020-06-11,Equal Weight,0.10518561555637773,0.19562984254325871,0.43544284680156115
2020-06-12,Equal Weight,0.11333238067438489,0.1958985839546662,0.47643213539503365
2020-06-15,Equal Weight,0.12388637639247624,0.19596376142622854,0.5301305488136628
2020-06-16,Equal Weight,0.12927990352389718,0.19608373970004112,0.5573124201479837
2020-06-17,Equal Weight,0.11738237694353049,0.195902777700633,0.4970954372701364
2020-06-18,Equal Weight,0.11225678523115357,0.19586028159454733,0.4710336597091973
2020-06-19,Equal Weight,0.10071027174666858,0.19570029163865257,0.41241773873129767
2020-06-22,Equal Weight,0.11194534325208871,0.1957043123167617,0.46981766606792225
2020-06-23,Equal Weight,0.11366689848497558,0.19571623192956486,0.4785852331281587
2020-06-24,Equal Weight,0.10481619009919374,0.19614090538956502,0.43242479140562834
2020-06-25,Equal Weight,0.11586086022588771,0.1962188759502223,0.48854046157213804
2020-06-26,Equal Weight,0.09759572756041113,0.19641892433240632,0.3950521968498986
2020-06-29,Equal Weight,0.10436490853036928,0.196601377801617,0.4291165681224204
2020-06-30,Equal Weight,0.10797782372964027,0.19665681906309404,0.4473672672464719
2020-07-01,Equal Weight,0.10683533733009676,0.1966337510697758,0.4416095245992795
2020-07-02,Equal Weight,0.10696257517361674,0.1966366268459606,0.44225013705987076
2020-07-06,Equal Weight,0.12559593637577326,0.19681031393994058,0.5365365984223639
2020-07-07,Equal Weight,0.1229394569196165,0.1968761224617896,0.5228641017124631
2020-07-08,Equal Weight,0.12924996671168865,0.1969524978753842,0.5547021128963456
2020-07-09,Equal Weight,0.12246122291115324,0.19691667758204484,0.5203278065082274
2020-07-10,Equal Weight,0.131502579354712,0.19684918651279246,0.5664365768027488
2020-07-13,Equal Weight,0.1211201745379118,0.19695919997194902,0.5134067083554023
2020-07-14,Equal Weight,0.12797698526586365,0.19707434921768166,0.5478997428863557
2020-07-15,Equal Weight,0.13953383467688862,0.1971420571678731,0.6063335058693312
2020-07-16,Equal Weight,0.13266358939337497,0.19722020859304615,0.5712578350723203
2020-07-17,Equal Weight,0.13304844687441197,0.19722588060365343,0.5731927601408202
2020-07-20,Equal Weight,0.14582249716677564,0.19714988756461532,0.6382072986246958
2020-07-21,Equal Weight,0.14804857125742243,0.1971683924584049,0.6494376185799449
2020-07-22,Equal Weight,0.15013544862500638,0.19719596843816498,0.6599295596948939
2020-07-23,Equal Weight,0.14095860905240776,0.19720041804227956,0.6133790701522466
2020-07-24,Equal Weight,0.1443312202886018,0.19711162815467664,0.6307655284092986
2020-07-27,Equal Weight,0.14916414646687137,0.19723620476704148,0.6548703703735783
2020-07-28,Equal Weight,0.1485411802536598,0.19723916018181167,0.6517021271798803
2020-07-29,Equal Weight,0.16069086924608866,0.19748162880343637,0.7124251004944138
2020-07-30,Equal Weight,0.1631028968098125,0.1974251456426512,0.7248463530012305
2020-07-31,Equal Weight,0.16120167382518646,0.19742695620677098,0.7152096985038956
2020-08-03,Equal Weight,0.17116235245950007,0.19741500197702141,0.7657085375765667
2020-08-04,Equal Weight,0.19759473580519304,0.19704509332601775,0.9012898154807467
2020-08-05,Equal Weight,0.19050092754782422,0.1968755303775164,0.8660341243062667
2020-08-06,Equal Weight,0.19173707557563135,0.19689504104235162,0.8722265155407909
2020-08-07,Equal Weight,0.17461805353060122,0.19665470474357158,0.7862413143495135
2020-08-10,Equal Weight,0.1819666295624105,0.19654965698010926,0.8240494135220061
2020-08-11,Equal Weight,0.1694486762430214,0.19696044470767024,0.7587750751925543
2020-08-12,Equal Weight,0.17079736431597992,0.19699406933042746,0.7654918994695236
2020-08-13,Equal Weight,0.18270584697110137,0.19659975797600712,0.8275994266023352
2020-08-14,Equal Weight,0.174657560762983,0.19658176217711762,0.7867340237983956
2020-08-17,Equal Weight,0.17499496303383433,0.1965917516966207,0.7884103056013343
2020-08-18,Equal Weight,0.17441935826723265,0.1965887987521003,0.7854941850575954
2020-08-19,Equal Weight,0.1644446010636107,0.1968117126556211,0.7339227890179393
2020-08-20,Equal Weight,0.16479357315903664,0.19681632015248238,0.735678692939989
2020-08-21,Equal Weight,0.16903992946785595,0.19677939058225874,0.7573960312960392
2020-08-24,Equal Weight,0.1843672689819602,0.19661259775625947,0.8359956119684977
2020-08-25,Equal Weight,0.1795193227386327,0.19655855540891184,0.8115613304481998
2020-08-26,Equal Weight,0.18192049799133625,0.19657392492708448,0.8237130028888507
2020-08-27,Equal Weight,0.17371494166785473,0.19662682269167203,0.781759780093142
2020-08-28,Equal Weight,0.17488235408498776,0.196655413592852,0.7875824583484409
2020-08-31,Equal Weight,0.17048497638940519,0.1966939461708497,0.7650717234514829
2020-09-01,Equal Weight,0.1811429062415033,0.19681639392168268,0.8187473768350081
2020-09-02,Equal Weight,0.17864378570549944,0.19674425586205083,0.8063451967651554
2020-09-03,Equal Weight,0.15788740399516965,0.19758120556800596,0.6978771265150008
2020-09-04,Equal Weight,0.14960613228577402,0.19770604001322348,0.6555496851644258
2020-09-08,Equal Weight,0.13725303994115334,0.198149944086898,0.5917389504270181
2020-09-09,Equal Weight,0.1549467729849412,0.19839528164255812,0.6801914434037303
2020-09-10,Equal Weight,0.13890739310335443,0.19855705783464178,0.5988575495633122
2020-09-11,Equal Weight,0.1374523042204121,0.1985532975691054,0.5915404360359892
2020-09-14,Equal Weight,0.15596816964947124,0.19875921541835906,0.6840848579688653
2020-09-15,Equal Weight,0.15911504101434382,0.19879460841687746,0.6997928269896333
2020-09-16,Equal Weight,0.15471756564438333,0.19878329376774143,0.6777107023982984
2020-09-17,Equal Weight,0.14988178398412577,0.1988703395463023,0.6530978137837686
2020-09-18,Equal Weight,0.14071682863354185,0.1990158146192933,0.6065690250016901
2020-09-21,Equal Weight,0.12461094645792081,0.19942603251812818,0.5245601345873011
2020-09-22,Equal Weight,0.1279911834744618,0.19944879397400458,0.5414481648283969
2020-09-23,Equal Weight,0.11241983426715496,0.20015082342670742,0.46175095702765306
2020-09-24,Equal Weight,0.11594268450329692,0.20013769726874128,0.47938337361035394
2020-09-25,Equal Weight,0.12398775019467956,0.2002683394524906,0.5192420852890152
2020-09-28,Equal Weight,0.14313104694720247,0.2005258963073093,0.6140406262466074
2020-09-29,Equal Weight,0.13949670920977053,0.20053311015131012,0.5958951572615891
2020-09-30,Equal Weight,0.1471679294871695,0.20044505237819604,0.6344278792535692
2020-10-01,Equal Weight,0.16387667061613231,0.20050554528009557,0.7175695336263358
2020-10-02,Equal Weight,0.15123222416156157,0.20043323372218497,0.6547428374251497
2020-10-05,Equal Weight,0.15205183946550394,0.2004571752407152,0.658753368678033
2020-10-06,Equal Weight,0.1509853250948896,0.20048347874713296,0.6533472279783193
2020-10-07,Equal Weight,0.16522671823742385,0.2004777272381014,0.7244032553548576
2020-10-08,Equal Weight,0.16950496488459588,0.20056125500146116,0.7454329346089636
2020-10-09,Equal Weight,0.17630102639377587,0.2006300809354952,0.7790508066635751
2020-10-12,Equal Weight,0.18015691627348795,0.20072277217877602,0.7979010778649589
2020-10-13,Equal Weight,0.1733816161793642,0.20081329592167407,0.7638020952516497
2020-10-14,Equal Weight,0.16544079333904138,0.20085251340113228,0.7241173678945931
2020-10-15,Equal Weight,0.16274731576234513,0.20086052992054215,0.7106787770539794
2020-10-16,Equal Weight,0.15738704912863466,0.20085958187938321,0.6839954949778597
2020-10-19,Equal Weight,0.15080029773198578,0.201003128850326,0.6507376202555747
2020-10-20,Equal Weight,0.15007384866549311,0.20099701089561375,0.6471431992242211
2020-10-21,Equal Weight,0.14855960660775325,0.20100676021483907,0.6395785219877521
2020-10-22,Equal Weight,0.1461553099218602,0.201005241341354,0.6276219917450756
2020-10-23,Equal Weight,0.1486950082243037,0.2010287133598796,0.6401822211034858
2020-10-26,Equal Weight,0.13752355523974935,0.2012436677085016,0.5839863513617751
2020-10-27,Equal Weight,0.13615452110262005,0.20124844000574818,0.5771697961947053
2020-10-28,Equal Weight,0.1139788764870957,0.2023248506752144,0.46449497515239474
2020-10-29,Equal Weight,0.11417280183833567,0.20232841893792977,0.4654452515008579
2020-10-30,Equal Weight,0.10284728109162389,0.20252955423402247,0.40906267435859767
2020-11-02,Equal Weight,0.10808232595897715,0.20270720106893844,0.43452983167095943
2020-11-03,Equal Weight,0.12071214081375459,0.20298752907255266,0.4961494002804361
2020-11-04,Equal Weight,0.14412350645126093,0.20347154175462015,0.6100288294908076
2020-11-05,Equal Weight,0.15990781122374487,0.20396289915586688,0.6859473551453512
2020-11-06,Equal Weight,0.16164158700590558,0.20393445806381874,0.6945446510151837
2020-11-09,Equal Weight,0.16580413314615483,0.2039253977294422,0.7149876119874009
2020-11-10,Equal Weight,0.1675752799346386,0.20391714461954516,0.7237021693785219
2020-11-11,Equal Weight,0.17346393012042616,0.20396325352284372,0.7524096986579905
2020-11-12,Equal Weight,0.16854382357439412,0.20400087002442957,0.7281528924685746
2020-11-13,Equal Weight,0.17715809248245984,0.20422148713004926,0.7695472924569431
2020-11-16,Equal Weight,0.18219584774294617,0.20432553086600774,0.7938109694637755
2020-11-17,Equal Weight,0.18133332219904852,0.20432556980006872,0.7895894887600812
2020-11-18,Equal Weight,0.17157515449460692,0.20444174516413305,0.7414100010392547
2020-11-19,Equal Weight,0.1775506726637599,0.204465458324803,0.7705490890959354
2020-11-20,Equal Weight,0.1830021709341616,0.20440390581184245,0.7974513514639398
2020-11-23,Equal Weight,0.18251841571207628,0.20440440591048892,0.7950827428996076
2020-11-24,Equal Weight,0.1812867924471102,0.20437799371846688,0.7891592901596084
2020-11-25,Equal Weight,0.17688022562242356,0.2043713952687304,0.7676232058607804
2020-11-27,Equal Weight,0.17901102982159767,0.2043873140981324,0.7779887441803348
